algorithm,params,features,n_features,train_time,predict_time,mem_max,balanced_accuracy,f1_weighted,precision_weighted,recall_weighted,roc_auc_ovr_weighted,confusion_matrix
"KNeighborsClassifier(n_jobs=-1, n_neighbors=15)","OrderedDict([('n_neighbors', 15), ('p', 3)])","('sulphates', 'pH', 'density', 'total sulfur dioxide', 'free sulfur dioxide', 'chlorides', 'citric acid', 'volatile acidity', 'fixed acidity')",9,0.003761899999972229,0.00041723718750006353,1599.17578125,0.25614276960784316,0.5236570590343529,0.5145108046335255,0.540625,0.6987287896845256,"[[ 0  0  1  1  0  0]
 [ 0  0  6  5  0  0]
 [ 0  0 83 51  2  0]
 [ 0  0 40 77 11  0]
 [ 0  0  8 19 13  0]
 [ 0  0  0  2  1  0]]"
"KNeighborsClassifier(n_jobs=-1, n_neighbors=15)","OrderedDict([('n_neighbors', 13), ('p', 2)])","('sulphates', 'pH', 'density', 'total sulfur dioxide', 'free sulfur dioxide', 'chlorides', 'citric acid', 'volatile acidity', 'fixed acidity')",9,0.0029236000000310014,0.0003182287500003156,1599.79296875,0.2471047794117647,0.50366527632951,0.49354500381388255,0.51875,0.6833220683329964,"[[ 0  0  1  1  0  0]
 [ 0  0  5  6  0  0]
 [ 0  0 82 53  1  0]
 [ 0  0 42 71 15  0]
 [ 0  0  8 19 13  0]
 [ 0  0  0  2  1  0]]"
"KNeighborsClassifier(n_jobs=-1, n_neighbors=15)","OrderedDict([('n_neighbors', 11), ('p', 2)])","('sulphates', 'pH', 'density', 'total sulfur dioxide', 'free sulfur dioxide', 'chlorides', 'citric acid', 'volatile acidity', 'fixed acidity')",9,0.0034716000000116765,0.00032537656250042346,1599.6484375,0.2547640931372549,0.5214058682606323,0.5114236191696548,0.5375,0.6900203619692837,"[[ 0  0  1  1  0  0]
 [ 0  0  4  7  0  0]
 [ 0  0 84 49  3  0]
 [ 0  0 41 75 12  0]
 [ 0  0  7 20 13  0]
 [ 0  0  0  2  1  0]]"
"KNeighborsClassifier(n_jobs=-1, n_neighbors=15)","OrderedDict([('n_neighbors', 11), ('p', 3)])","('sulphates', 'pH', 'density', 'total sulfur dioxide', 'free sulfur dioxide', 'chlorides', 'citric acid', 'volatile acidity', 'fixed acidity')",9,0.0029390999998213374,0.00039427312499995537,1599.765625,0.24554227941176474,0.5060886848978339,0.4963612347052281,0.521875,0.6947533448263163,"[[ 0  0  1  1  0  0]
 [ 0  0  4  7  0  0]
 [ 0  0 82 51  3  0]
 [ 0  0 42 73 13  0]
 [ 0  0  7 21 12  0]
 [ 0  0  0  2  1  0]]"
"KNeighborsClassifier(n_jobs=-1, n_neighbors=15)","OrderedDict([('n_neighbors', 3), ('p', 3)])","('sulphates', 'pH', 'density', 'total sulfur dioxide', 'free sulfur dioxide', 'chlorides', 'citric acid', 'volatile acidity', 'fixed acidity')",9,0.004236100000071019,0.0003751384375000555,1599.953125,0.24718137254901962,0.5125312628126282,0.5085981514084507,0.51875,0.685300745582219,"[[ 0  0  1  1  0  0]
 [ 1  0  4  6  0  0]
 [ 0  5 81 47  3  0]
 [ 0  4 37 72 15  0]
 [ 0  1 12 14 13  0]
 [ 0  0  0  2  1  0]]"
"KNeighborsClassifier(n_jobs=-1, n_neighbors=15)","OrderedDict([('n_neighbors', 9), ('p', 2)])","('sulphates', 'pH', 'density', 'total sulfur dioxide', 'free sulfur dioxide', 'chlorides', 'citric acid', 'volatile acidity', 'fixed acidity')",9,0.0029243000001315522,0.0003267206250001209,1599.578125,0.2591145833333333,0.5216610771355297,0.5114429690875755,0.534375,0.694942931833942,"[[ 0  0  1  1  0  0]
 [ 0  0  5  6  0  0]
 [ 0  1 85 48  2  0]
 [ 0  1 40 71 16  0]
 [ 0  0  7 18 15  0]
 [ 0  0  0  2  1  0]]"
"KNeighborsClassifier(n_jobs=-1, n_neighbors=15)","OrderedDict([('n_neighbors', 5), ('p', 3)])","('sulphates', 'pH', 'density', 'total sulfur dioxide', 'free sulfur dioxide', 'chlorides', 'citric acid', 'volatile acidity', 'fixed acidity')",9,0.0028614000000288797,0.0003898646875001077,1599.6328125,0.26210171568627455,0.5299637026629198,0.5247570440702708,0.540625,0.6937401089494005,"[[ 0  0  1  1  0  0]
 [ 0  0  4  6  1  0]
 [ 0  1 80 52  3  0]
 [ 0  3 35 78 12  0]
 [ 0  1  9 15 15  0]
 [ 0  0  0  2  1  0]]"
"KNeighborsClassifier(n_jobs=-1, n_neighbors=15)","OrderedDict([('n_neighbors', 3), ('p', 2)])","('sulphates', 'pH', 'density', 'total sulfur dioxide', 'free sulfur dioxide', 'chlorides', 'citric acid', 'volatile acidity', 'fixed acidity')",9,0.0029068999999708467,0.0003094749999995372,1600.078125,0.25720114750445633,0.5057885028133022,0.5029955166632798,0.509375,0.677452544860125,"[[ 0  0  1  1  0  0]
 [ 1  1  4  4  1  0]
 [ 1  3 80 48  4  0]
 [ 0  4 37 69 18  0]
 [ 0  2 11 14 13  0]
 [ 0  0  0  2  1  0]]"
"KNeighborsClassifier(n_jobs=-1, n_neighbors=15)","OrderedDict([('n_neighbors', 17), ('p', 2)])","('sulphates', 'pH', 'density', 'total sulfur dioxide', 'free sulfur dioxide', 'chlorides', 'citric acid', 'volatile acidity', 'fixed acidity')",9,0.0031421000001046195,0.000344173437500217,1600.0859375,0.2537990196078432,0.5134349687870814,0.5034070489385696,0.528125,0.6971442711739104,"[[ 0  0  1  1  0  0]
 [ 0  0  6  5  0  0]
 [ 0  0 83 52  1  0]
 [ 0  0 41 72 15  0]
 [ 0  0  6 20 14  0]
 [ 0  0  0  2  1  0]]"
"KNeighborsClassifier(n_jobs=-1, n_neighbors=15)","OrderedDict([('n_neighbors', 7), ('p', 3)])","('sulphates', 'pH', 'density', 'total sulfur dioxide', 'free sulfur dioxide', 'chlorides', 'citric acid', 'volatile acidity', 'fixed acidity')",9,0.0031331000000136555,0.0003911350000002756,1600.13671875,0.28184742647058825,0.5602463250162649,0.5517458467899784,0.575,0.7041080810810172,"[[ 0  0  1  1  0  0]
 [ 0  0  4  7  0  0]
 [ 0  1 84 49  2  0]
 [ 0  0 33 83 12  0]
 [ 0  0  9 14 17  0]
 [ 0  0  0  2  1  0]]"
