algorithm,params,features,n_features,train_time,predict_time,mem_max,balanced_accuracy,f1_weighted,precision_weighted,recall_weighted,roc_auc_ovr_weighted,confusion_matrix
"KNeighborsClassifier(n_jobs=-1, n_neighbors=17)","{'metric': 'euclidean', 'n_neighbors': 3}","('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH', 'sulphates', 'alcohol')",11,0.003555899999994949,0.000306866874999967,1431.3203125,0.38036430481283423,0.5494318410242147,0.5455749354005167,0.55625,0.703407850888136,"[[ 1  0  1  0  0  0]
 [ 0  2  1  8  0  0]
 [ 0  2 91 38  5  0]
 [ 0  3 43 68 14  0]
 [ 0  0 10 14 16  0]
 [ 0  0  1  1  1  0]]"
"KNeighborsClassifier(n_jobs=-1, n_neighbors=17)","{'metric': 'euclidean', 'n_neighbors': 11}","('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH', 'sulphates', 'alcohol')",11,0.003885400000001482,0.00031340312500001134,1431.3984375,0.2628523284313726,0.5488569583893326,0.5351095798931521,0.565625,0.7065804855250402,"[[ 0  1  1  0  0  0]
 [ 0  0  3  8  0  0]
 [ 0  0 94 39  3  0]
 [ 0  0 36 75 17  0]
 [ 0  0  7 21 12  0]
 [ 0  0  1  2  0  0]]"
"KNeighborsClassifier(n_jobs=-1, n_neighbors=17)","{'metric': 'euclidean', 'n_neighbors': 17}","('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH', 'sulphates', 'alcohol')",11,0.005009999999998627,0.00034417468750000955,1431.44140625,0.2638480392156863,0.5503675532979374,0.5345021645021644,0.56875,0.7219685385855746,"[[ 0  0  2  0  0  0]
 [ 0  0  3  8  0  0]
 [ 0  0 98 35  3  0]
 [ 0  0 39 72 17  0]
 [ 0  0  5 23 12  0]
 [ 0  0  0  2  1  0]]"
"KNeighborsClassifier(n_jobs=-1, n_neighbors=17)","{'metric': 'manhattan', 'n_neighbors': 3}","('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH', 'sulphates', 'alcohol')",11,0.0035225999999966007,0.00032893843749999264,1431.4296875,0.2958820744206774,0.5465763528460819,0.5446338383838384,0.55,0.7158059231663898,"[[ 0  0  2  0  0  0]
 [ 0  2  1  8  0  0]
 [ 0  7 89 36  3  1]
 [ 0  3 41 69 13  2]
 [ 0  0  9 15 16  0]
 [ 0  0  2  0  1  0]]"
"KNeighborsClassifier(n_jobs=-1, n_neighbors=17)","{'metric': 'manhattan', 'n_neighbors': 11}","('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH', 'sulphates', 'alcohol')",11,0.00333949999999561,0.0003341578124999689,1431.07421875,0.26954656862745097,0.5576987965551087,0.5432285825717103,0.575,0.7282379112923987,"[[ 0  0  2  0  0  0]
 [ 0  0  2  9  0  0]
 [ 0  0 95 39  2  0]
 [ 0  0 36 76 16  0]
 [ 0  0  7 20 13  0]
 [ 0  0  0  1  2  0]]"
"KNeighborsClassifier(n_jobs=-1, n_neighbors=17)","{'metric': 'manhattan', 'n_neighbors': 17}","('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH', 'sulphates', 'alcohol')",11,0.010153599999995322,0.00041014031249999585,1431.16796875,0.27340686274509807,0.5606269257507746,0.5453698054564291,0.578125,0.7190455004201708,"[[ 0  0  2  0  0  0]
 [ 0  0  2  9  0  0]
 [ 0  0 99 35  2  0]
 [ 0  0 40 72 16  0]
 [ 0  0  3 23 14  0]
 [ 0  0  0  1  2  0]]"
"KNeighborsClassifier(n_jobs=-1, n_neighbors=17)","{'metric': 'minkowski', 'n_neighbors': 3}","('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH', 'sulphates', 'alcohol')",11,0.005657700000000432,0.0003314396875000014,1431.125,0.38036430481283423,0.5494318410242147,0.5455749354005167,0.55625,0.703407850888136,"[[ 1  0  1  0  0  0]
 [ 0  2  1  8  0  0]
 [ 0  2 91 38  5  0]
 [ 0  3 43 68 14  0]
 [ 0  0 10 14 16  0]
 [ 0  0  1  1  1  0]]"
"KNeighborsClassifier(n_jobs=-1, n_neighbors=17)","{'metric': 'minkowski', 'n_neighbors': 11}","('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH', 'sulphates', 'alcohol')",11,0.004440999999999917,0.00032947468749999764,1431.33203125,0.2628523284313726,0.5488569583893326,0.5351095798931521,0.565625,0.7065804855250402,"[[ 0  1  1  0  0  0]
 [ 0  0  3  8  0  0]
 [ 0  0 94 39  3  0]
 [ 0  0 36 75 17  0]
 [ 0  0  7 21 12  0]
 [ 0  0  1  2  0  0]]"
"KNeighborsClassifier(n_jobs=-1, n_neighbors=17)","{'metric': 'minkowski', 'n_neighbors': 17}","('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH', 'sulphates', 'alcohol')",11,0.00407859999999971,0.0003636118749999806,1431.24609375,0.2638480392156863,0.5503675532979374,0.5345021645021644,0.56875,0.7219685385855746,"[[ 0  0  2  0  0  0]
 [ 0  0  3  8  0  0]
 [ 0  0 98 35  3  0]
 [ 0  0 39 72 17  0]
 [ 0  0  5 23 12  0]
 [ 0  0  0  2  1  0]]"
GaussianNB(),{'priors': None},"('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH', 'sulphates', 'alcohol')",11,0.002811299999990524,4.334749999994614e-05,1431.578125,0.2853108288770053,0.5435644996966614,0.5441823711832061,0.54375,0.7301517576966742,"[[ 0  2  0  0  0  0]
 [ 0  1  6  4  0  0]
 [ 0  3 87 40  6  0]
 [ 0  2 35 68 19  4]
 [ 0  0  3 18 18  1]
 [ 0  0  0  1  2  0]]"
