algorithm,params,features,n_features,train_time,predict_time,mem_max,balanced_accuracy,f1_weighted,precision_weighted,recall_weighted,roc_auc_ovr_weighted,confusion_matrix
"KNeighborsClassifier(n_jobs=-1, n_neighbors=17)","{'metric': 'euclidean', 'n_neighbors': 3}","('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH', 'sulphates', 'alcohol')",11,0.004532999999980802,0.00034716875000002646,1440.36328125,0.4006308489304813,0.6037522114108802,0.6014676069703243,0.6125,0.7598957375510207,"[[ 1  1  0  0  0  0]
 [ 1  2  5  3  0  0]
 [ 1  2 95 35  3  0]
 [ 0  1 36 83  8  0]
 [ 0  0  8 16 15  1]
 [ 0  0  0  1  2  0]]"
"KNeighborsClassifier(n_jobs=-1, n_neighbors=17)","{'metric': 'euclidean', 'n_neighbors': 11}","('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH', 'sulphates', 'alcohol')",11,0.010216200000002118,0.00040964187500005524,1441.22265625,0.27902879901960786,0.5665772429817374,0.5531606714628297,0.584375,0.7484936760392515,"[[ 0  0  1  1  0  0]
 [ 0  0  6  5  0  0]
 [ 0  1 97 37  1  0]
 [ 0  0 41 75 12  0]
 [ 0  0  5 20 15  0]
 [ 0  0  0  1  2  0]]"
"KNeighborsClassifier(n_jobs=-1, n_neighbors=17)","{'metric': 'euclidean', 'n_neighbors': 17}","('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH', 'sulphates', 'alcohol')",11,0.0037297000000080516,0.0003578603124999802,1440.8984375,0.26629901960784313,0.5535855581246306,0.5374933687002652,0.575,0.7403618938965206,"[[  0   0   2   0   0   0]
 [  0   0   6   5   0   0]
 [  0   0 100  33   3   0]
 [  0   0  43  72  13   0]
 [  0   0   5  23  12   0]
 [  0   0   0   2   1   0]]"
"KNeighborsClassifier(n_jobs=-1, n_neighbors=17)","{'metric': 'manhattan', 'n_neighbors': 3}","('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH', 'sulphates', 'alcohol')",11,0.003719099999983655,0.00034703500000006217,1441.03125,0.3155818293226382,0.6058958227631713,0.6044407775527098,0.6125,0.7632533851235166,"[[ 0  1  1  0  0  0]
 [ 1  2  5  2  1  0]
 [ 1  5 97 31  2  0]
 [ 1  1 34 83  8  1]
 [ 0  0  9 16 14  1]
 [ 0  0  0  1  2  0]]"
"KNeighborsClassifier(n_jobs=-1, n_neighbors=17)","{'metric': 'manhattan', 'n_neighbors': 11}","('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH', 'sulphates', 'alcohol')",11,0.0036014000000079704,0.0003431303124999729,1440.734375,0.2956662210338681,0.5698744514040199,0.5839517171156294,0.584375,0.7618697512992908,"[[ 0  0  2  0  0  0]
 [ 0  1  5  5  0  0]
 [ 0  0 98 36  2  0]
 [ 0  0 42 72 14  0]
 [ 0  0  4 20 16  0]
 [ 0  0  0  1  2  0]]"
"KNeighborsClassifier(n_jobs=-1, n_neighbors=17)","{'metric': 'manhattan', 'n_neighbors': 17}","('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH', 'sulphates', 'alcohol')",11,0.003895900000003394,0.0003804806249999793,1441.0625,0.2743719362745098,0.5666308658294779,0.5516408301929885,0.5875,0.7508291134961176,"[[  0   0   2   0   0   0]
 [  0   0   4   7   0   0]
 [  0   0 100  35   1   0]
 [  0   0  41  75  12   0]
 [  0   0   6  21  13   0]
 [  0   0   0   1   2   0]]"
"KNeighborsClassifier(n_jobs=-1, n_neighbors=17)","{'metric': 'minkowski', 'n_neighbors': 3}","('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH', 'sulphates', 'alcohol')",11,0.0037625000000218733,0.00033267406249999355,1441.0390625,0.4006308489304813,0.6037522114108802,0.6014676069703243,0.6125,0.7598957375510207,"[[ 1  1  0  0  0  0]
 [ 1  2  5  3  0  0]
 [ 1  2 95 35  3  0]
 [ 0  1 36 83  8  0]
 [ 0  0  8 16 15  1]
 [ 0  0  0  1  2  0]]"
"KNeighborsClassifier(n_jobs=-1, n_neighbors=17)","{'metric': 'minkowski', 'n_neighbors': 11}","('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH', 'sulphates', 'alcohol')",11,0.0037750000000187356,0.0003321384374999958,1441.3359375,0.27902879901960786,0.5665772429817374,0.5531606714628297,0.584375,0.7484936760392515,"[[ 0  0  1  1  0  0]
 [ 0  0  6  5  0  0]
 [ 0  1 97 37  1  0]
 [ 0  0 41 75 12  0]
 [ 0  0  5 20 15  0]
 [ 0  0  0  1  2  0]]"
"KNeighborsClassifier(n_jobs=-1, n_neighbors=17)","{'metric': 'minkowski', 'n_neighbors': 17}","('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH', 'sulphates', 'alcohol')",11,0.004539300000004687,0.0003327643749999609,1440.96875,0.26629901960784313,0.5535855581246306,0.5374933687002652,0.575,0.7403618938965206,"[[  0   0   2   0   0   0]
 [  0   0   6   5   0   0]
 [  0   0 100  33   3   0]
 [  0   0  43  72  13   0]
 [  0   0   5  23  12   0]
 [  0   0   0   2   1   0]]"
GaussianNB(),{'priors': None},"('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH', 'sulphates', 'alcohol')",11,0.0019957000000090375,3.4982499999980375e-05,1441.19140625,0.37757631461675584,0.5239151409452203,0.5325513270042579,0.521875,0.7188818753336597,"[[ 1  0  1  0  0  0]
 [ 1  2  6  2  0  0]
 [ 2  6 90 33  5  0]
 [ 0  6 42 54 23  3]
 [ 0  0  3 15 20  2]
 [ 0  0  0  0  3  0]]"
