algorithm,params,features,n_features,train_time,predict_time,mem_max,balanced_accuracy,f1_weighted,precision_weighted,recall_weighted,roc_auc_ovr_weighted,confusion_matrix
"KNeighborsClassifier(n_jobs=-1, n_neighbors=17)","{'metric': 'euclidean', 'n_neighbors': 3}","('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH', 'sulphates', 'alcohol')",11,0.003618200000000016,0.00030843906249999886,1423.3203125,0.29535845588235293,0.5930713464049652,0.5839580073030778,0.603125,0.7436693006836952,"[[ 0  1  1  0  0  0]
 [ 0  0  4  7  0  0]
 [ 2  3 98 32  1  0]
 [ 1  0 34 77 16  0]
 [ 0  0  5 17 18  0]
 [ 0  0  0  2  1  0]]"
"KNeighborsClassifier(n_jobs=-1, n_neighbors=17)","{'metric': 'euclidean', 'n_neighbors': 11}","('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH', 'sulphates', 'alcohol')",11,0.0032467000000000468,0.00031758906249999553,1424.203125,0.29296875,0.6006218739957094,0.5884356714713858,0.61875,0.7543129824218099,"[[  0   1   1   0   0   0]
 [  0   0   7   4   0   0]
 [  0   1 102  33   0   0]
 [  0   0  34  81  13   0]
 [  0   0   3  22  15   0]
 [  0   0   0   3   0   0]]"
"KNeighborsClassifier(n_jobs=-1, n_neighbors=17)","{'metric': 'euclidean', 'n_neighbors': 17}","('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH', 'sulphates', 'alcohol')",11,0.0033983000000006314,0.00032921593750000476,1423.80859375,0.28023897058823527,0.5872838960963742,0.5748636574611279,0.609375,0.7561573396135026,"[[  0   2   0   0   0   0]
 [  0   0   7   4   0   0]
 [  0   0 105  30   1   0]
 [  0   0  39  78  11   0]
 [  0   0   4  24  12   0]
 [  0   0   0   3   0   0]]"
"KNeighborsClassifier(n_jobs=-1, n_neighbors=17)","{'metric': 'manhattan', 'n_neighbors': 3}","('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH', 'sulphates', 'alcohol')",11,0.003172199999998071,0.00033564500000000664,1424.03515625,0.2827205882352941,0.5645102749858134,0.5576713131304396,0.571875,0.7365465594843748,"[[ 0  1  1  0  0  0]
 [ 0  0  5  6  0  0]
 [ 1  5 93 37  0  0]
 [ 0  2 36 72 18  0]
 [ 0  0  6 16 18  0]
 [ 0  0  0  2  1  0]]"
"KNeighborsClassifier(n_jobs=-1, n_neighbors=17)","{'metric': 'manhattan', 'n_neighbors': 11}","('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH', 'sulphates', 'alcohol')",11,0.0035042999999994606,0.00033220250000000063,1423.87890625,0.2797640931372549,0.5760011240312861,0.560482474208859,0.59375,0.7599639248130577,"[[  0   0   2   0   0   0]
 [  0   0   6   5   0   0]
 [  0   1 101  33   1   0]
 [  0   0  35  75  18   0]
 [  0   0   4  22  14   0]
 [  0   0   0   2   1   0]]"
"KNeighborsClassifier(n_jobs=-1, n_neighbors=17)","{'metric': 'manhattan', 'n_neighbors': 17}","('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH', 'sulphates', 'alcohol')",11,0.003162699999997187,0.00034702812500000404,1423.8046875,0.2710171568627451,0.5719035033167497,0.5560622041214147,0.59375,0.7564486648719342,"[[  0   1   1   0   0   0]
 [  0   0   8   3   0   0]
 [  0   0 103  32   1   0]
 [  0   0  37  76  15   0]
 [  0   0   3  26  11   0]
 [  0   0   0   3   0   0]]"
"KNeighborsClassifier(n_jobs=-1, n_neighbors=17)","{'metric': 'minkowski', 'n_neighbors': 3}","('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH', 'sulphates', 'alcohol')",11,0.003927700000001977,0.00030012406249999566,1423.9921875,0.29535845588235293,0.5930713464049652,0.5839580073030778,0.603125,0.7436693006836952,"[[ 0  1  1  0  0  0]
 [ 0  0  4  7  0  0]
 [ 2  3 98 32  1  0]
 [ 1  0 34 77 16  0]
 [ 0  0  5 17 18  0]
 [ 0  0  0  2  1  0]]"
"KNeighborsClassifier(n_jobs=-1, n_neighbors=17)","{'metric': 'minkowski', 'n_neighbors': 11}","('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH', 'sulphates', 'alcohol')",11,0.0035455000000013115,0.0003049093750000065,1424.01953125,0.29296875,0.6006218739957094,0.5884356714713858,0.61875,0.7543129824218099,"[[  0   1   1   0   0   0]
 [  0   0   7   4   0   0]
 [  0   1 102  33   0   0]
 [  0   0  34  81  13   0]
 [  0   0   3  22  15   0]
 [  0   0   0   3   0   0]]"
"KNeighborsClassifier(n_jobs=-1, n_neighbors=17)","{'metric': 'minkowski', 'n_neighbors': 17}","('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH', 'sulphates', 'alcohol')",11,0.0031256000000006168,0.000330594375000004,1424.18359375,0.28023897058823527,0.5872838960963742,0.5748636574611279,0.609375,0.7561573396135026,"[[  0   2   0   0   0   0]
 [  0   0   7   4   0   0]
 [  0   0 105  30   1   0]
 [  0   0  39  78  11   0]
 [  0   0   4  24  12   0]
 [  0   0   0   3   0   0]]"
"KNeighborsClassifier(n_jobs=-1, n_neighbors=17)","{'metric': 'euclidean', 'n_neighbors': 3}","('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'sulphates', 'alcohol')",10,0.003221700000000993,0.0003067409374999941,1425.8515625,0.3052389705882353,0.6141230505505971,0.6020099034738968,0.628125,0.755185969809345,"[[  0   1   1   0   0   0]
 [  0   0   6   5   0   0]
 [  1   2 105  26   2   0]
 [  1   0  33  78  16   0]
 [  0   0   6  16  18   0]
 [  0   0   0   2   1   0]]"
"KNeighborsClassifier(n_jobs=-1, n_neighbors=17)","{'metric': 'euclidean', 'n_neighbors': 11}","('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'sulphates', 'alcohol')",10,0.0030912000000000717,0.0003058212499999935,1426.046875,0.2949448529411765,0.5945416946121173,0.583405585844818,0.609375,0.7443600449762813,"[[  0   2   0   0   0   0]
 [  0   0   7   4   0   0]
 [  0   1 100  35   0   0]
 [  0   0  36  78  14   0]
 [  0   0   1  22  17   0]
 [  0   0   0   3   0   0]]"
"KNeighborsClassifier(n_jobs=-1, n_neighbors=17)","{'metric': 'euclidean', 'n_neighbors': 17}","('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'sulphates', 'alcohol')",10,0.003033999999999537,0.00031393562500000585,1425.65234375,0.2867800245098039,0.5946493972397819,0.5793273934311671,0.61875,0.7567315978382331,"[[  0   0   2   0   0   0]
 [  0   0   7   4   0   0]
 [  0   0 108  28   0   0]
 [  0   0  38  77  13   0]
 [  0   0   4  23  13   0]
 [  0   0   0   3   0   0]]"
"KNeighborsClassifier(n_jobs=-1, n_neighbors=17)","{'metric': 'manhattan', 'n_neighbors': 3}","('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'sulphates', 'alcohol')",10,0.006180600000000425,0.00034684406250000687,1425.91796875,0.331314059714795,0.6028753276693146,0.5981805761061525,0.609375,0.7487855336741449,"[[ 0  1  1  0  0  0]
 [ 1  2  5  3  0  0]
 [ 1  4 99 32  0  0]
 [ 0  0 34 74 20  0]
 [ 0  0  7 13 20  0]
 [ 0  0  0  1  2  0]]"
"KNeighborsClassifier(n_jobs=-1, n_neighbors=17)","{'metric': 'manhattan', 'n_neighbors': 11}","('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'sulphates', 'alcohol')",10,0.003253999999998314,0.0003550793749999892,1426.046875,0.28106617647058824,0.57831103722708,0.5639699539965497,0.596875,0.751871898161386,"[[  0   0   2   0   0   0]
 [  0   0   6   5   0   0]
 [  0   1 101  34   0   0]
 [  0   0  36  76  16   0]
 [  0   0   3  23  14   0]
 [  0   0   0   3   0   0]]"
"KNeighborsClassifier(n_jobs=-1, n_neighbors=17)","{'metric': 'manhattan', 'n_neighbors': 17}","('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'sulphates', 'alcohol')",10,0.0036276000000015074,0.0003590678124999913,1426.09375,0.28823529411764703,0.59892534573816,0.5838947990543735,0.621875,0.756504445546311,"[[  0   0   2   0   0   0]
 [  0   0   7   4   0   0]
 [  0   0 106  30   0   0]
 [  0   0  35  80  13   0]
 [  0   0   3  24  13   0]
 [  0   0   0   3   0   0]]"
