algorithm,params,features,n_features,train_time,predict_time,mem_max,balanced_accuracy,f1_weighted,precision_weighted,recall_weighted,roc_auc_ovr_weighted,confusion_matrix
"KNeighborsClassifier(n_jobs=-1, n_neighbors=17)","{'metric': 'euclidean', 'n_neighbors': 3}","('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH', 'sulphates', 'alcohol')",11,0.0035297000000014123,0.00031753562499999834,1422.76953125,0.2993273729946524,0.5756602725606925,0.5739143668831168,0.578125,0.7407022773871781,"[[ 0  0  0  2  0  0]
 [ 0  1  6  3  1  0]
 [ 2  5 91 33  5  0]
 [ 0  6 36 75 11  0]
 [ 0  0  9 12 18  1]
 [ 0  0  1  1  1  0]]"
"KNeighborsClassifier(n_jobs=-1, n_neighbors=17)","{'metric': 'euclidean', 'n_neighbors': 11}","('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH', 'sulphates', 'alcohol')",11,0.003276599999999519,0.0003291299999999997,1423.28515625,0.2738511029411765,0.5768560147073909,0.5629137864823349,0.6,0.7348070939327492,"[[  0   0   2   0   0   0]
 [  0   0   5   6   0   0]
 [  0   1 100  31   4   0]
 [  0   0  38  81   9   0]
 [  0   0  10  19  11   0]
 [  0   0   0   3   0   0]]"
"KNeighborsClassifier(n_jobs=-1, n_neighbors=17)","{'metric': 'euclidean', 'n_neighbors': 17}","('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH', 'sulphates', 'alcohol')",11,0.0034847999999989554,0.0003364174999999969,1423.34765625,0.26752450980392156,0.5544375148844963,0.5422776059242593,0.578125,0.7227126389302062,"[[  0   0   2   0   0   0]
 [  0   0   8   3   0   0]
 [  0   0 101  31   4   0]
 [  0   0  47  72   9   0]
 [  0   0  10  18  12   0]
 [  0   0   0   3   0   0]]"
"KNeighborsClassifier(n_jobs=-1, n_neighbors=17)","{'metric': 'manhattan', 'n_neighbors': 3}","('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH', 'sulphates', 'alcohol')",11,0.003252199999998595,0.0003233337499999989,1423.390625,0.2833347259358289,0.548652515801523,0.5468290542023262,0.553125,0.7246958424666896,"[[ 0  0  2  0  0  0]
 [ 0  1  7  3  0  0]
 [ 2  4 89 38  3  0]
 [ 0  6 39 71 12  0]
 [ 0  0 10 13 16  1]
 [ 0  0  0  3  0  0]]"
"KNeighborsClassifier(n_jobs=-1, n_neighbors=17)","{'metric': 'manhattan', 'n_neighbors': 11}","('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH', 'sulphates', 'alcohol')",11,0.0034138000000005775,0.0003608771875000083,1423.35546875,0.255514705882353,0.5385452873154868,0.5241123188405796,0.5625,0.7229433682625532,"[[ 0  0  2  0  0  0]
 [ 0  0  7  4  0  0]
 [ 0  0 98 33  5  0]
 [ 0  0 47 72  9  0]
 [ 0  0  6 24 10  0]
 [ 0  0  1  2  0  0]]"
"KNeighborsClassifier(n_jobs=-1, n_neighbors=17)","{'metric': 'manhattan', 'n_neighbors': 17}","('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH', 'sulphates', 'alcohol')",11,0.0031496000000004187,0.00036917062499999267,1423.203125,0.24620098039215685,0.5381251998198969,0.5185184467274019,0.56875,0.7150710590135969,"[[  0   0   2   0   0   0]
 [  0   0   7   4   0   0]
 [  0   0 104  28   4   0]
 [  0   0  45  72  11   0]
 [  0   0   7  27   6   0]
 [  0   0   0   3   0   0]]"
"KNeighborsClassifier(n_jobs=-1, n_neighbors=17)","{'metric': 'minkowski', 'n_neighbors': 3}","('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH', 'sulphates', 'alcohol')",11,0.003435299999999586,0.0003155178124999991,1423.17578125,0.2993273729946524,0.5756602725606925,0.5739143668831168,0.578125,0.7407022773871781,"[[ 0  0  0  2  0  0]
 [ 0  1  6  3  1  0]
 [ 2  5 91 33  5  0]
 [ 0  6 36 75 11  0]
 [ 0  0  9 12 18  1]
 [ 0  0  1  1  1  0]]"
"KNeighborsClassifier(n_jobs=-1, n_neighbors=17)","{'metric': 'minkowski', 'n_neighbors': 11}","('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH', 'sulphates', 'alcohol')",11,0.0033402999999978533,0.0003251325000000027,1423.48828125,0.2738511029411765,0.5768560147073909,0.5629137864823349,0.6,0.7348070939327492,"[[  0   0   2   0   0   0]
 [  0   0   5   6   0   0]
 [  0   1 100  31   4   0]
 [  0   0  38  81   9   0]
 [  0   0  10  19  11   0]
 [  0   0   0   3   0   0]]"
"KNeighborsClassifier(n_jobs=-1, n_neighbors=17)","{'metric': 'minkowski', 'n_neighbors': 17}","('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH', 'sulphates', 'alcohol')",11,0.003378800000000126,0.0003333012500000065,1423.328125,0.26752450980392156,0.5544375148844963,0.5422776059242593,0.578125,0.7227126389302062,"[[  0   0   2   0   0   0]
 [  0   0   8   3   0   0]
 [  0   0 101  31   4   0]
 [  0   0  47  72   9   0]
 [  0   0  10  18  12   0]
 [  0   0   0   3   0   0]]"
GaussianNB(),{'priors': None},"('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH', 'sulphates', 'alcohol')",11,0.001972000000002083,3.5399687499992893e-05,1423.52734375,0.3390601789958408,0.5153714232554594,0.5164903063900451,0.515625,0.691070128768044,"[[ 0  1  1  0  0  0]
 [ 0  2  7  2  0  0]
 [ 1  4 84 42  5  0]
 [ 0  2 39 61 25  1]
 [ 0  0  6 15 17  2]
 [ 0  0  0  1  1  1]]"
