algorithm,params,features,n_features,train_time,predict_time,mem_max,balanced_accuracy,f1_weighted,precision_weighted,recall_weighted,roc_auc_ovr_weighted,confusion_matrix
<class 'sklearn.ensemble._voting.VotingClassifier'>,"OrderedDict([('n_jobs', -1), ('voting', 'soft'), ('estimators', [('e1', DecisionTreeClassifier(criterion='entropy')), ('e2', SVC(C=10.0, class_weight='balanced', probability=True)), ('e3', RandomForestClassifier(max_features='sqrt', n_estimators=500, n_jobs=-1))])])","('sulphates', 'density', 'total sulfur dioxide', 'free sulfur dioxide', 'chlorides', 'citric acid', 'volatile acidity', 'fixed acidity')",8,1.0696741000001566,0.002360827187499126,2862.4140625,0.4448886846405229,0.6635678288577822,0.6535339439625575,0.675,0.849168675425134,"[[  0   1   1   0   0   0]
 [  0   0   7   4   0   0]
 [  0   0 103  26   7   0]
 [  0   1  29  89   9   0]
 [  1   0   3  14  22   0]
 [  0   0   0   1   0   2]]"
<class 'sklearn.ensemble._voting.VotingClassifier'>,"OrderedDict([('n_jobs', -1), ('voting', 'soft'), ('estimators', [('e1', DecisionTreeClassifier(criterion='entropy')), ('e2', SVC(C=10.0, class_weight='balanced', probability=True)), ('e3', RandomForestClassifier(max_features='sqrt', n_estimators=500, n_jobs=-1))])])","('sulphates', 'density', 'total sulfur dioxide', 'chlorides', 'citric acid', 'volatile acidity', 'fixed acidity')",7,1.5666045000007216,0.003070513750000714,3047.5546875,0.4448120915032679,0.6674191974168895,0.6609831730405722,0.675,0.850650559805489,"[[  0   1   0   1   0   0]
 [  0   0   6   5   0   0]
 [  0   2 104  26   4   0]
 [  1   3  26  88   9   1]
 [  0   0   5  13  22   0]
 [  0   0   0   1   0   2]]"
<class 'sklearn.ensemble._voting.VotingClassifier'>,"OrderedDict([('n_jobs', -1), ('voting', 'soft'), ('estimators', [('e1', DecisionTreeClassifier(criterion='entropy')), ('e2', SVC(C=10.0, class_weight='balanced', probability=True)), ('e3', RandomForestClassifier(max_features='sqrt', n_estimators=500, n_jobs=-1))])])","('sulphates', 'density', 'total sulfur dioxide', 'chlorides', 'citric acid', 'volatile acidity', 'fixed acidity')",7,1.522303899999315,0.0031225468749994435,2932.1640625,0.44447508169934635,0.671057424022759,0.6621772300469484,0.68125,0.8539274646686298,"[[  0   0   0   2   0   0]
 [  0   0   6   5   0   0]
 [  0   2 105  24   5   0]
 [  0   2  26  90   9   1]
 [  0   1   5  13  21   0]
 [  0   0   0   1   0   2]]"
<class 'sklearn.ensemble._voting.VotingClassifier'>,"OrderedDict([('n_jobs', -1), ('voting', 'soft'), ('estimators', [('e1', DecisionTreeClassifier(criterion='entropy')), ('e2', SVC(C=10.0, class_weight='balanced', probability=True)), ('e3', RandomForestClassifier(max_features='sqrt', n_estimators=500, n_jobs=-1))])])","('sulphates', 'density', 'total sulfur dioxide', 'free sulfur dioxide', 'chlorides', 'citric acid', 'volatile acidity', 'fixed acidity')",8,1.036940500000128,0.002320203749999905,2806.48828125,0.44415339052287583,0.6558490781307047,0.647375170998632,0.665625,0.8425147703744971,"[[ 0  0  0  2  0  0]
 [ 0  0  7  4  0  0]
 [ 0  1 99 25 11  0]
 [ 0  2 28 89  9  0]
 [ 0  0  2 15 23  0]
 [ 0  0  0  1  0  2]]"
<class 'sklearn.ensemble._voting.VotingClassifier'>,"OrderedDict([('n_jobs', -1), ('voting', 'soft'), ('estimators', [('e1', DecisionTreeClassifier(criterion='entropy')), ('e2', SVC(C=10.0, class_weight='balanced', probability=True)), ('e3', RandomForestClassifier(max_features='sqrt', n_estimators=500, n_jobs=-1))])])","('sulphates', 'density', 'total sulfur dioxide', 'free sulfur dioxide', 'chlorides', 'citric acid', 'volatile acidity', 'fixed acidity')",8,1.0526100000006409,0.0022628056249999417,2841.921875,0.4438163807189543,0.6618067255607238,0.6535408424142003,0.671875,0.8444605919140182,"[[  0   0   0   2   0   0]
 [  0   0   7   4   0   0]
 [  0   1 100  27   8   0]
 [  1   1  28  91   7   0]
 [  1   0   3  14  22   0]
 [  0   0   0   1   0   2]]"
<class 'sklearn.ensemble._voting.VotingClassifier'>,"OrderedDict([('n_jobs', -1), ('voting', 'soft'), ('estimators', [('e1', DecisionTreeClassifier(criterion='entropy')), ('e2', SVC(C=10.0, class_weight='balanced', probability=True)), ('e3', RandomForestClassifier(max_features='sqrt', n_estimators=500, n_jobs=-1))])])","('sulphates', 'density', 'total sulfur dioxide', 'chlorides', 'citric acid', 'volatile acidity', 'fixed acidity')",7,1.6682097000002614,0.0029463393750006617,2934.8984375,0.4433261846405228,0.6655767618021803,0.6536483148451234,0.678125,0.8548741318424963,"[[  0   0   0   2   0   0]
 [  0   0   6   5   0   0]
 [  0   2 103  23   8   0]
 [  0   0  26  91  10   1]
 [  0   0   6  13  21   0]
 [  0   0   0   1   0   2]]"
<class 'sklearn.ensemble._voting.VotingClassifier'>,"OrderedDict([('n_jobs', -1), ('voting', 'soft'), ('estimators', [('e1', DecisionTreeClassifier(criterion='entropy')), ('e2', SVC(C=10.0, class_weight='balanced', probability=True)), ('e3', RandomForestClassifier(max_features='sqrt', n_estimators=500, n_jobs=-1))])])","('sulphates', 'pH', 'density', 'total sulfur dioxide', 'free sulfur dioxide', 'chlorides', 'citric acid', 'volatile acidity', 'fixed acidity')",9,1.4154097000000547,0.0030457618750006077,2704.625,0.44308247920380267,0.634097297844061,0.6348289044112374,0.64375,0.8365522111001846,"[[  0   0   0   2   0   0]
 [  0   1   6   4   0   0]
 [  0   0 100  30   6   0]
 [  0   1  30  82  14   1]
 [  0   0   9  10  21   0]
 [  0   0   0   1   0   2]]"
<class 'sklearn.ensemble._voting.VotingClassifier'>,"OrderedDict([('n_jobs', -1), ('voting', 'soft'), ('estimators', [('e1', DecisionTreeClassifier(criterion='entropy')), ('e2', SVC(C=10.0, class_weight='balanced', probability=True)), ('e3', RandomForestClassifier(max_features='sqrt', n_estimators=500, n_jobs=-1))])])","('sulphates', 'density', 'total sulfur dioxide', 'chlorides', 'citric acid', 'volatile acidity', 'fixed acidity')",7,1.7504036999998789,0.003108918749998679,3057.8671875,0.4425142973856209,0.6594652327838377,0.6517852488195779,0.66875,0.8474276308255957,"[[  0   0   0   2   0   0]
 [  0   0   6   5   0   0]
 [  0   2 100  29   5   0]
 [  0   2  27  90   8   1]
 [  0   1   5  12  22   0]
 [  0   0   0   1   0   2]]"
<class 'sklearn.ensemble._voting.VotingClassifier'>,"OrderedDict([('n_jobs', -1), ('voting', 'soft'), ('estimators', [('e1', DecisionTreeClassifier(criterion='entropy')), ('e2', SVC(C=10.0, class_weight='balanced', probability=True)), ('e3', RandomForestClassifier(max_features='sqrt', n_estimators=500, n_jobs=-1))])])","('sulphates', 'density', 'total sulfur dioxide', 'free sulfur dioxide', 'chlorides', 'citric acid', 'volatile acidity', 'fixed acidity')",8,1.3754881000004389,0.00305202156250175,2659.07421875,0.44243770424836604,0.6584639545289352,0.6496917604223942,0.66875,0.8436503045602617,"[[  0   1   1   0   0   0]
 [  0   0   7   4   0   0]
 [  0   1 101  27   7   0]
 [  0   1  30  89   8   0]
 [  0   1   3  14  22   0]
 [  0   0   0   1   0   2]]"
<class 'sklearn.ensemble._voting.VotingClassifier'>,"OrderedDict([('n_jobs', -1), ('voting', 'soft'), ('estimators', [('e1', DecisionTreeClassifier(criterion='entropy')), ('e2', SVC(C=10.0, class_weight='balanced', probability=True)), ('e3', RandomForestClassifier(max_features='sqrt', n_estimators=500, n_jobs=-1))])])","('sulphates', 'density', 'total sulfur dioxide', 'chlorides', 'citric acid', 'volatile acidity', 'fixed acidity')",7,1.6064995999995517,0.003067315625000333,2881.41796875,0.4421006944444444,0.6648783601519199,0.6593528368794327,0.675,0.8472101992992782,"[[  0   0   0   2   0   0]
 [  0   0   6   5   0   0]
 [  0   2 102  29   3   0]
 [  0   3  27  91   6   1]
 [  0   0   6  13  21   0]
 [  0   0   0   1   0   2]]"
<class 'sklearn.ensemble._voting.VotingClassifier'>,"OrderedDict([('n_jobs', -1), ('voting', 'soft'), ('estimators', [('e1', DecisionTreeClassifier(criterion='entropy')), ('e2', SVC(C=10.0, class_weight='balanced', probability=True)), ('e3', RandomForestClassifier(max_features='sqrt', n_estimators=500, n_jobs=-1))])])","('sulphates', 'pH', 'density', 'total sulfur dioxide', 'free sulfur dioxide', 'chlorides', 'citric acid', 'volatile acidity', 'fixed acidity')",9,1.3401322999998229,0.003213571874999843,2781.40234375,0.4419335821449792,0.6333671715282082,0.631956415677346,0.640625,0.8337509921870021,"[[ 0  1  0  1  0  0]
 [ 0  1  6  4  0  0]
 [ 0  0 98 30  8  0]
 [ 1  1 30 83 13  0]
 [ 0  0  9 10 21  0]
 [ 0  0  0  1  0  2]]"
<class 'sklearn.ensemble._voting.VotingClassifier'>,"OrderedDict([('n_jobs', -1), ('voting', 'soft'), ('estimators', [('e1', DecisionTreeClassifier(criterion='entropy')), ('e2', SVC(C=10.0, class_weight='balanced', probability=True)), ('e3', RandomForestClassifier(max_features='sqrt', n_estimators=500, n_jobs=-1))])])","('sulphates', 'pH', 'density', 'total sulfur dioxide', 'citric acid', 'volatile acidity', 'fixed acidity')",7,1.381254099999751,0.003053998437499672,3118.4609375,0.4417191213606655,0.6138774341004438,0.6125663987280835,0.61875,0.8215663087776035,"[[ 0  1  0  1  0  0]
 [ 0  1  5  5  0  0]
 [ 1  1 94 34  6  0]
 [ 1  1 35 77 14  0]
 [ 0  0  4 12 24  0]
 [ 0  0  0  1  0  2]]"
<class 'sklearn.ensemble._voting.VotingClassifier'>,"OrderedDict([('n_jobs', -1), ('voting', 'soft'), ('estimators', [('e1', DecisionTreeClassifier(criterion='entropy')), ('e2', SVC(C=10.0, class_weight='balanced', probability=True)), ('e3', RandomForestClassifier(max_features='sqrt', n_estimators=500, n_jobs=-1))])])","('sulphates', 'density', 'total sulfur dioxide', 'chlorides', 'citric acid', 'volatile acidity', 'fixed acidity')",7,1.5466881000002104,0.003043036874998961,2942.16796875,0.441610498366013,0.6715338773062122,0.6652550265895726,0.68125,0.8522547004894037,"[[  0   0   0   2   0   0]
 [  0   0   6   5   0   0]
 [  0   2 105  26   3   0]
 [  1   2  25  91   8   1]
 [  0   1   5  14  20   0]
 [  0   0   0   1   0   2]]"
<class 'sklearn.ensemble._voting.VotingClassifier'>,"OrderedDict([('n_jobs', -1), ('voting', 'soft'), ('estimators', [('e1', DecisionTreeClassifier(criterion='entropy')), ('e2', SVC(C=10.0, class_weight='balanced', probability=True)), ('e3', RandomForestClassifier(max_features='sqrt', n_estimators=500, n_jobs=-1))])])","('sulphates', 'density', 'total sulfur dioxide', 'free sulfur dioxide', 'chlorides', 'citric acid', 'volatile acidity', 'fixed acidity')",8,1.875201400000151,0.003246153437498833,2788.203125,0.44154922385620915,0.6498805715911299,0.640794082125604,0.659375,0.8431501090736602,"[[ 0  1  0  1  0  0]
 [ 0  0  7  4  0  0]
 [ 0  1 99 28  8  0]
 [ 0  1 30 87  9  1]
 [ 0  1  2 14 23  0]
 [ 0  0  0  1  0  2]]"
<class 'sklearn.ensemble._voting.VotingClassifier'>,"OrderedDict([('n_jobs', -1), ('voting', 'soft'), ('estimators', [('e1', DecisionTreeClassifier(criterion='entropy')), ('e2', SVC(C=10.0, class_weight='balanced', probability=True)), ('e3', RandomForestClassifier(max_features='sqrt', n_estimators=500, n_jobs=-1))])])","('sulphates', 'pH', 'density', 'total sulfur dioxide', 'citric acid', 'volatile acidity', 'fixed acidity')",7,1.3693827999995847,0.0029368765625008564,3016.33984375,0.4415352978312537,0.6190883233067368,0.6236981516834432,0.625,0.8230962573866348,"[[ 0  0  0  2  0  0]
 [ 0  1  5  5  0  0]
 [ 1  1 93 34  6  1]
 [ 1  0 31 81 14  1]
 [ 0  0  5 12 23  0]
 [ 0  0  0  1  0  2]]"
<class 'sklearn.ensemble._voting.VotingClassifier'>,"OrderedDict([('n_jobs', -1), ('voting', 'soft'), ('estimators', [('e1', DecisionTreeClassifier(criterion='entropy')), ('e2', SVC(C=10.0, class_weight='balanced', probability=True)), ('e3', RandomForestClassifier(max_features='sqrt', n_estimators=500, n_jobs=-1))])])","('sulphates', 'density', 'total sulfur dioxide', 'chlorides', 'citric acid', 'volatile acidity', 'fixed acidity')",7,1.5594686000004003,0.003267560000000458,3135.3203125,0.4409517973856209,0.6603367158671587,0.6510926573426573,0.671875,0.8472221386320324,"[[  0   0   0   2   0   0]
 [  0   0   6   5   0   0]
 [  0   2 100  29   5   0]
 [  0   1  25  92   9   1]
 [  0   0   5  14  21   0]
 [  0   0   0   1   0   2]]"
<class 'sklearn.ensemble._voting.VotingClassifier'>,"OrderedDict([('n_jobs', -1), ('voting', 'soft'), ('estimators', [('e1', DecisionTreeClassifier(criterion='entropy')), ('e2', SVC(C=10.0, class_weight='balanced', probability=True)), ('e3', RandomForestClassifier(max_features='sqrt', n_estimators=500, n_jobs=-1))])])","('sulphates', 'density', 'total sulfur dioxide', 'free sulfur dioxide', 'chlorides', 'citric acid', 'volatile acidity', 'fixed acidity')",8,1.03447210000013,0.002230074375000868,2821.08984375,0.440905841503268,0.6531426056338029,0.6423986486486487,0.665625,0.8405527187976265,"[[  0   0   1   1   0   0]
 [  0   0   7   4   0   0]
 [  0   1 104  23   8   0]
 [  0   1  32  85  10   0]
 [  0   0   4  14  22   0]
 [  0   0   0   1   0   2]]"
<class 'sklearn.ensemble._voting.VotingClassifier'>,"OrderedDict([('n_jobs', -1), ('voting', 'soft'), ('estimators', [('e1', DecisionTreeClassifier(criterion='entropy')), ('e2', SVC(C=10.0, class_weight='balanced', probability=True)), ('e3', RandomForestClassifier(max_features='sqrt', n_estimators=500, n_jobs=-1))])])","('sulphates', 'density', 'total sulfur dioxide', 'chlorides', 'citric acid', 'volatile acidity', 'fixed acidity')",7,1.6173650999999154,0.0029944540625024274,3110.62109375,0.44087520424836596,0.6631487993138937,0.655756380297222,0.671875,0.8495006235376451,"[[  0   0   0   2   0   0]
 [  0   0   7   4   0   0]
 [  1   2 101  26   6   0]
 [  0   2  26  91   8   1]
 [  0   1   5  13  21   0]
 [  0   0   0   1   0   2]]"
<class 'sklearn.ensemble._voting.VotingClassifier'>,"OrderedDict([('n_jobs', -1), ('voting', 'soft'), ('estimators', [('e1', DecisionTreeClassifier(criterion='entropy')), ('e2', SVC(C=10.0, class_weight='balanced', probability=True)), ('e3', RandomForestClassifier(max_features='sqrt', n_estimators=500, n_jobs=-1))])])","('sulphates', 'density', 'total sulfur dioxide', 'chlorides', 'citric acid', 'volatile acidity', 'fixed acidity')",7,1.5901589000004606,0.0031398537500024306,2926.59765625,0.4403084150326797,0.6696589446589447,0.6623835650672483,0.678125,0.8524025233787981,"[[  0   0   0   2   0   0]
 [  0   0   6   5   0   0]
 [  2   2 105  20   7   0]
 [  0   2  27  90   8   1]
 [  0   1   6  13  20   0]
 [  0   0   0   1   0   2]]"
<class 'sklearn.ensemble._voting.VotingClassifier'>,"OrderedDict([('n_jobs', -1), ('voting', 'soft'), ('estimators', [('e1', DecisionTreeClassifier(criterion='entropy')), ('e2', SVC(C=10.0, class_weight='balanced', probability=True)), ('e3', RandomForestClassifier(max_features='sqrt', n_estimators=500, n_jobs=-1))])])","('sulphates', 'density', 'total sulfur dioxide', 'chlorides', 'citric acid', 'volatile acidity', 'fixed acidity')",7,1.5750315000004775,0.0030869153125024696,2995.09765625,0.4403084150326797,0.6664373134131198,0.6565482311805841,0.678125,0.8514204084247712,"[[  0   0   0   2   0   0]
 [  0   0   6   5   0   0]
 [  2   2 105  23   4   0]
 [  0   0  27  90  10   1]
 [  0   0   5  15  20   0]
 [  0   0   0   1   0   2]]"
<class 'sklearn.ensemble._voting.VotingClassifier'>,"OrderedDict([('n_jobs', -1), ('voting', 'soft'), ('estimators', [('e1', DecisionTreeClassifier(criterion='entropy')), ('e2', SVC(C=10.0, class_weight='balanced', probability=True)), ('e3', RandomForestClassifier(max_features='sqrt', n_estimators=500, n_jobs=-1))])])","('sulphates', 'density', 'total sulfur dioxide', 'free sulfur dioxide', 'chlorides', 'citric acid', 'volatile acidity', 'fixed acidity')",8,1.428854599999795,0.003050235312500149,2715.375,0.4399867238562092,0.6506908027954019,0.6402775493970749,0.6625,0.8441877420890023,"[[ 0  0  0  2  0  0]
 [ 0  0  7  4  0  0]
 [ 0  1 99 27  9  0]
 [ 0  1 30 89  8  0]
 [ 0  0  4 14 22  0]
 [ 0  0  0  1  0  2]]"
<class 'sklearn.ensemble._voting.VotingClassifier'>,"OrderedDict([('n_jobs', -1), ('voting', 'soft'), ('estimators', [('e1', DecisionTreeClassifier(criterion='entropy')), ('e2', SVC(C=10.0, class_weight='balanced', probability=True)), ('e3', RandomForestClassifier(max_features='sqrt', n_estimators=500, n_jobs=-1))])])","('sulphates', 'pH', 'density', 'total sulfur dioxide', 'free sulfur dioxide', 'chlorides', 'citric acid', 'volatile acidity', 'fixed acidity')",9,1.2842798000001494,0.0025824596874997495,2520.96875,0.43948260175282233,0.6269696116891239,0.6223840813712667,0.634375,0.8359979736296266,"[[ 0  1  1  0  0  0]
 [ 0  1  6  4  0  0]
 [ 0  0 96 34  6  0]
 [ 0  2 27 83 15  1]
 [ 0  0  9 10 21  0]
 [ 0  0  0  1  0  2]]"
<class 'sklearn.ensemble._voting.VotingClassifier'>,"OrderedDict([('n_jobs', -1), ('voting', 'soft'), ('estimators', [('e1', DecisionTreeClassifier(criterion='entropy')), ('e2', SVC(C=10.0, class_weight='balanced', probability=True)), ('e3', RandomForestClassifier(max_features='sqrt', n_estimators=500, n_jobs=-1))])])","('sulphates', 'density', 'total sulfur dioxide', 'chlorides', 'citric acid', 'volatile acidity', 'fixed acidity')",7,1.4678635000000213,0.003244209062498271,2943.80859375,0.439312704248366,0.6645324484819332,0.6580857460678639,0.675,0.8491232733318652,"[[  0   0   0   2   0   0]
 [  0   0   6   5   0   0]
 [  0   2 101  28   5   0]
 [  0   2  26  93   6   1]
 [  0   1   5  14  20   0]
 [  0   0   0   1   0   2]]"
<class 'sklearn.ensemble._voting.VotingClassifier'>,"OrderedDict([('n_jobs', -1), ('voting', 'soft'), ('estimators', [('e1', DecisionTreeClassifier(criterion='entropy')), ('e2', SVC(C=10.0, class_weight='balanced', probability=True)), ('e3', RandomForestClassifier(max_features='sqrt', n_estimators=500, n_jobs=-1))])])","('sulphates', 'pH', 'density', 'total sulfur dioxide', 'free sulfur dioxide', 'chlorides', 'citric acid', 'volatile acidity', 'fixed acidity')",9,1.4882669999997233,0.0030646221875002765,2830.31640625,0.4390996360665478,0.6271323106274311,0.6269111743057879,0.634375,0.832989322729534,"[[  0   1   0   1   0   0]
 [  0   1   6   4   0   0]
 [  0   0 101  28   7   0]
 [  1   1  31  78  17   0]
 [  0   0   9  10  21   0]
 [  0   0   0   1   0   2]]"
<class 'sklearn.ensemble._voting.VotingClassifier'>,"OrderedDict([('n_jobs', -1), ('voting', 'soft'), ('estimators', [('e1', DecisionTreeClassifier(criterion='entropy')), ('e2', SVC(C=10.0, class_weight='balanced', probability=True)), ('e3', RandomForestClassifier(max_features='sqrt', n_estimators=500, n_jobs=-1))])])","('sulphates', 'density', 'total sulfur dioxide', 'free sulfur dioxide', 'chlorides', 'citric acid', 'volatile acidity', 'fixed acidity')",8,1.026309300000321,0.002301047187498284,2853.44921875,0.4386080473856209,0.6491246842001883,0.6399059938288663,0.659375,0.8430154971493812,"[[  0   1   0   1   0   0]
 [  0   0   7   4   0   0]
 [  0   1 100  25  10   0]
 [  0   1  30  87  10   0]
 [  0   0   4  14  22   0]
 [  0   0   0   1   0   2]]"
