algorithm,params,features,n_features,train_time,predict_time,mem_max,balanced_accuracy,f1_weighted,precision_weighted,recall_weighted,roc_auc_ovr_weighted,confusion_matrix
"KNeighborsClassifier(n_jobs=-1, n_neighbors=17)","{'metric': 'euclidean', 'n_neighbors': 3}","('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH', 'sulphates', 'alcohol')",11,0.003104800000002683,0.000300303125000001,1431.3671875,0.28394607843137254,0.5718738556896228,0.5704489613580522,0.575,0.7368921983982994,"[[ 0  0  2  0  0  0]
 [ 0  0  4  6  1  0]
 [ 0  4 94 34  4  0]
 [ 2  5 38 72 11  0]
 [ 1  2 10  8 18  1]
 [ 0  0  0  1  2  0]]"
"KNeighborsClassifier(n_jobs=-1, n_neighbors=17)","{'metric': 'euclidean', 'n_neighbors': 11}","('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH', 'sulphates', 'alcohol')",11,0.003135699999987196,0.0002895078124999895,1431.63671875,0.2836703431372549,0.55634994781766,0.5509080924036281,0.565625,0.718795278141715,"[[ 0  2  0  0  0  0]
 [ 0  0  4  6  1  0]
 [ 0  3 84 47  2  0]
 [ 0  1 41 78  8  0]
 [ 0  0  6 15 19  0]
 [ 0  0  0  1  2  0]]"
"KNeighborsClassifier(n_jobs=-1, n_neighbors=17)","{'metric': 'euclidean', 'n_neighbors': 17}","('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH', 'sulphates', 'alcohol')",11,0.0031022999999947842,0.00030201031249998955,1431.73828125,0.2701133578431372,0.5514856127419953,0.5421399383468349,0.56875,0.733013800730206,"[[ 0  1  1  0  0  0]
 [ 0  0  5  5  1  0]
 [ 0  0 91 43  2  0]
 [ 0  0 43 77  8  0]
 [ 0  0  5 21 14  0]
 [ 0  0  0  2  1  0]]"
"KNeighborsClassifier(n_jobs=-1, n_neighbors=17)","{'metric': 'manhattan', 'n_neighbors': 3}","('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH', 'sulphates', 'alcohol')",11,0.00313099999999622,0.00033970593750001223,1431.96875,0.27902879901960786,0.5788494220271437,0.578863660848955,0.584375,0.7365780247198539,"[[ 0  0  2  0  0  0]
 [ 0  0  3  6  2  0]
 [ 1  5 97 29  4  0]
 [ 1  5 39 75  7  1]
 [ 1  0 15  8 15  1]
 [ 0  0  0  1  2  0]]"
"KNeighborsClassifier(n_jobs=-1, n_neighbors=17)","{'metric': 'manhattan', 'n_neighbors': 11}","('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH', 'sulphates', 'alcohol')",11,0.0030943000000007714,0.0003382103124999869,1431.8125,0.28558517156862745,0.556295527116699,0.544492381840796,0.571875,0.7264377124636956,"[[ 0  1  1  0  0  0]
 [ 0  0  6  4  1  0]
 [ 0  0 93 41  2  0]
 [ 0  0 48 71  9  0]
 [ 0  0  5 16 19  0]
 [ 0  0  0  2  1  0]]"
"KNeighborsClassifier(n_jobs=-1, n_neighbors=17)","{'metric': 'manhattan', 'n_neighbors': 17}","('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH', 'sulphates', 'alcohol')",11,0.003309099999995624,0.0003324712499999993,1431.90234375,0.2626991421568628,0.5446335282458856,0.5320272635166251,0.565625,0.7337892557808442,"[[ 0  0  2  0  0  0]
 [ 0  0  7  3  1  0]
 [ 0  0 96 38  2  0]
 [ 0  0 46 73  9  0]
 [ 0  0  3 25 12  0]
 [ 0  0  0  2  1  0]]"
"KNeighborsClassifier(n_jobs=-1, n_neighbors=17)","{'metric': 'minkowski', 'n_neighbors': 3}","('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH', 'sulphates', 'alcohol')",11,0.0031962000000049784,0.00028673406249999365,1431.82421875,0.28394607843137254,0.5718738556896228,0.5704489613580522,0.575,0.7368921983982994,"[[ 0  0  2  0  0  0]
 [ 0  0  4  6  1  0]
 [ 0  4 94 34  4  0]
 [ 2  5 38 72 11  0]
 [ 1  2 10  8 18  1]
 [ 0  0  0  1  2  0]]"
"KNeighborsClassifier(n_jobs=-1, n_neighbors=17)","{'metric': 'minkowski', 'n_neighbors': 11}","('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH', 'sulphates', 'alcohol')",11,0.0031617000000068174,0.00031794499999997504,1431.390625,0.2836703431372549,0.55634994781766,0.5509080924036281,0.565625,0.718795278141715,"[[ 0  2  0  0  0  0]
 [ 0  0  4  6  1  0]
 [ 0  3 84 47  2  0]
 [ 0  1 41 78  8  0]
 [ 0  0  6 15 19  0]
 [ 0  0  0  1  2  0]]"
"KNeighborsClassifier(n_jobs=-1, n_neighbors=17)","{'metric': 'minkowski', 'n_neighbors': 17}","('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH', 'sulphates', 'alcohol')",11,0.0033020999999990863,0.000330953437499959,1431.79296875,0.2701133578431372,0.5514856127419953,0.5421399383468349,0.56875,0.733013800730206,"[[ 0  1  1  0  0  0]
 [ 0  0  5  5  1  0]
 [ 0  0 91 43  2  0]
 [ 0  0 43 77  8  0]
 [ 0  0  5 21 14  0]
 [ 0  0  0  2  1  0]]"
GaussianNB(),{'priors': None},"('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH', 'sulphates', 'alcohol')",11,0.0022184000000038395,3.9196562499999035e-05,1432.34765625,0.3706151589423649,0.5827887212442296,0.5928939293418207,0.578125,0.7580846313403882,"[[ 0  2  0  0  0  0]
 [ 0  1  7  3  0  0]
 [ 1  8 93 27  7  0]
 [ 2  5 37 66 18  0]
 [ 0  0  2 12 24  2]
 [ 0  0  0  0  2  1]]"
