algorithm,features,n_features,train_time,mem_max,balanced_accuracy,f1_weighted,precision_weighted,recall_weighted,roc_auc_ovr_weighted,confusion_matrix
KNeighborsClassifier(n_jobs=-1),"('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH', 'sulphates', 'alcohol')",11,25.343977599999995,1440.21875,0.2541513480392157,0.528733268266882,0.5252794286900248,0.5375,0.7116629756078751,"[[ 0  0  1  1  0  0]
 [ 0  0  4  7  0  0]
 [ 2  5 92 36  1  0]
 [ 1  3 47 67 10  0]
 [ 0  0  7 19 13  1]
 [ 0  0  0  0  3  0]]"
