algorithm,params,features,n_features,train_time,predict_time,mem_max,balanced_accuracy,f1_weighted,precision_weighted,recall_weighted,roc_auc_ovr_weighted,confusion_matrix
"KNeighborsClassifier(n_jobs=-1, n_neighbors=9, p=3)","OrderedDict([('n_neighbors', 15), ('p', 3)])","('sulphates', 'pH', 'density', 'total sulfur dioxide', 'free sulfur dioxide', 'chlorides', 'citric acid', 'volatile acidity', 'fixed acidity')",9,0.002739000000019587,0.00041210406250016265,1466.88671875,0.2717385249554367,0.5473967020604379,0.5627451403266621,0.56875,0.7283205113575172,"[[  0   0   0   2   0   0]
 [  0   1   7   3   0   0]
 [  0   0 101  33   2   0]
 [  0   0  48  70  10   0]
 [  0   0   5  25  10   0]
 [  0   0   0   2   1   0]]"
"KNeighborsClassifier(n_jobs=-1, n_neighbors=9, p=3)","OrderedDict([('n_neighbors', 13), ('p', 2)])","('sulphates', 'pH', 'density', 'total sulfur dioxide', 'free sulfur dioxide', 'chlorides', 'citric acid', 'volatile acidity', 'fixed acidity')",9,0.0027459999998882267,0.0002986387500001797,1466.39453125,0.2676011029411765,0.556786602012958,0.5406235686710724,0.578125,0.7356967012769273,"[[  0   0   0   2   0   0]
 [  0   0   9   2   0   0]
 [  0   0 100  34   2   0]
 [  0   0  41  73  14   0]
 [  0   0   4  24  12   0]
 [  0   0   1   1   1   0]]"
"KNeighborsClassifier(n_jobs=-1, n_neighbors=9, p=3)","OrderedDict([('n_neighbors', 11), ('p', 2)])","('sulphates', 'pH', 'density', 'total sulfur dioxide', 'free sulfur dioxide', 'chlorides', 'citric acid', 'volatile acidity', 'fixed acidity')",9,0.0028640000000450527,0.00028837437500044415,1466.69140625,0.27319379456327986,0.5511354391463706,0.5657233796296296,0.571875,0.7254863954919806,"[[ 0  0  1  1  0  0]
 [ 0  1  8  2  0  0]
 [ 0  0 99 34  3  0]
 [ 0  0 45 73 10  0]
 [ 0  0  6 24 10  0]
 [ 0  0  1  1  1  0]]"
"KNeighborsClassifier(n_jobs=-1, n_neighbors=9, p=3)","OrderedDict([('n_neighbors', 11), ('p', 3)])","('sulphates', 'pH', 'density', 'total sulfur dioxide', 'free sulfur dioxide', 'chlorides', 'citric acid', 'volatile acidity', 'fixed acidity')",9,0.0027947999999469175,0.00043867999999989136,1466.609375,0.2716312945632799,0.5541061575973166,0.5672302431610943,0.575,0.7329287921206957,"[[ 0  0  0  2  0  0]
 [ 0  1  7  3  0  0]
 [ 0  0 99 35  2  0]
 [ 0  0 42 75 11  0]
 [ 0  0  6 25  9  0]
 [ 0  0  0  1  2  0]]"
"KNeighborsClassifier(n_jobs=-1, n_neighbors=9, p=3)","OrderedDict([('n_neighbors', 3), ('p', 3)])","('sulphates', 'pH', 'density', 'total sulfur dioxide', 'free sulfur dioxide', 'chlorides', 'citric acid', 'volatile acidity', 'fixed acidity')",9,0.002820099999780723,0.00037738375000060385,1466.6171875,0.27673239750445633,0.5480585120207302,0.5421821955095691,0.559375,0.7486881620807224,"[[ 0  0  0  2  0  0]
 [ 1  1  6  3  0  0]
 [ 0  4 97 31  4  0]
 [ 0  3 46 68 11  0]
 [ 0  1 10 16 13  0]
 [ 0  0  0  0  3  0]]"
"KNeighborsClassifier(n_jobs=-1, n_neighbors=9, p=3)","OrderedDict([('n_neighbors', 9), ('p', 2)])","('sulphates', 'pH', 'density', 'total sulfur dioxide', 'free sulfur dioxide', 'chlorides', 'citric acid', 'volatile acidity', 'fixed acidity')",9,0.0027110999999422347,0.00029685312499978523,1466.8046875,0.2743426916221034,0.5549214787266257,0.5671464353871319,0.575,0.7481171271374294,"[[  0   0   0   2   0   0]
 [  0   1   8   2   0   0]
 [  0   0 101  32   3   0]
 [  0   0  44  72  12   0]
 [  0   0   7  23  10   0]
 [  0   0   0   0   3   0]]"
"KNeighborsClassifier(n_jobs=-1, n_neighbors=9, p=3)","OrderedDict([('n_neighbors', 7), ('p', 3)])","('sulphates', 'pH', 'density', 'total sulfur dioxide', 'free sulfur dioxide', 'chlorides', 'citric acid', 'volatile acidity', 'fixed acidity')",9,0.002835300000015195,0.00036169156249954426,1466.64453125,0.2923880347593583,0.573695001003679,0.5697056677687364,0.590625,0.745104095783952,"[[  0   0   0   2   0   0]
 [  0   1   7   3   0   0]
 [  0   1 100  34   1   0]
 [  0   0  45  74   9   0]
 [  0   1   9  16  14   0]
 [  0   0   0   0   3   0]]"
"KNeighborsClassifier(n_jobs=-1, n_neighbors=9, p=3)","OrderedDict([('n_neighbors', 3), ('p', 2)])","('sulphates', 'pH', 'density', 'total sulfur dioxide', 'free sulfur dioxide', 'chlorides', 'citric acid', 'volatile acidity', 'fixed acidity')",9,0.0027912999998989108,0.00027262093750053397,1466.55859375,0.27264232397504456,0.5467790813508502,0.5407594086021505,0.55625,0.7265677689768725,"[[ 0  0  0  2  0  0]
 [ 1  1  6  3  0  0]
 [ 0  5 96 32  3  0]
 [ 0  4 42 69 13  0]
 [ 0  1  9 18 12  0]
 [ 0  0  0  0  3  0]]"
"KNeighborsClassifier(n_jobs=-1, n_neighbors=9, p=3)","OrderedDict([('n_neighbors', 5), ('p', 3)])","('sulphates', 'pH', 'density', 'total sulfur dioxide', 'free sulfur dioxide', 'chlorides', 'citric acid', 'volatile acidity', 'fixed acidity')",9,0.0027463000001262117,0.0003689425000004576,1467.01953125,0.2963388480392157,0.605883022774327,0.5913695121951219,0.628125,0.7561262015689921,"[[  0   0   0   2   0   0]
 [  0   0   7   4   0   0]
 [  0   0 109  26   1   0]
 [  0   0  40  77  11   0]
 [  0   1   8  16  15   0]
 [  0   0   0   0   3   0]]"
"KNeighborsClassifier(n_jobs=-1, n_neighbors=9, p=3)","OrderedDict([('n_neighbors', 5), ('p', 2)])","('sulphates', 'pH', 'density', 'total sulfur dioxide', 'free sulfur dioxide', 'chlorides', 'citric acid', 'volatile acidity', 'fixed acidity')",9,0.0027153000000907923,0.00029786843750017055,1466.64453125,0.27610294117647055,0.5760988139306489,0.5615976331360948,0.6,0.7452955862747462,"[[  0   0   0   2   0   0]
 [  0   0   8   3   0   0]
 [  0   0 108  25   3   0]
 [  0   0  44  72  12   0]
 [  0   1   9  18  12   0]
 [  0   0   0   0   3   0]]"
